0.874692964;0.349151616;0.842021121;0.509224509;0.661820112;0.506218355;0.633504568;0.592001488;0.654630535;0.70200036;0.572970778;0.77921808
0.827012405;0.356932782;0.741625156;0.440932166;0.523993621;0.434809166;0.522020479;0.492912268;0.461391371;0.510236648;0.44017235;0.570598135
0.914607233;0.376767017;0.648165878;0.424699458;0.590127424;0.433886674;0.570706828;0.49871906;0.518638685;0.593883675;0.470461407;0.690911297
0.786152995;0.337889892;0.620158001;0.395788383;0.560826297;0.428071132;0.476055285;0.465442386;0.476998981;0.524391197;0.435007625;0.596142368
0.773418141;0.328011474;0.649619506;0.399190713;0.522302251;0.419457684;0.524454932;0.474433484;0.500683618;0.501507941;0.461449507;0.608789366
0.84456282;0.335496314;0.668606237;0.43777863;0.629033212;0.459073683;0.585463535;0.522164784;0.564988297;0.531894764;0.501157458;0.75867808
0.75642033;0.315116153;0.605669656;0.367932444;0.480772882;0.391135351;0.457415299;0.43564492;0.429072284;0.456351003;0.4452131;0.522763794
1;0.422293946;0.811012043;0.492155582;0.687880098;0.516220782;0.622614109;0.560971696;0.639260495;0.682170428;0.537850718;0.824392073
